bookID,title,authors,language_code,num_pages,publication_date
20738,Forms of Talk,Erving Goffman,eng,344,03/01/1981
20741,Interaction Ritual - Essays on Face-to-Face Behavior,Erving Goffman,eng,288,01/12/1982
20749,Study Bible: NIV,Anonymous,eng,2198,10/01/2002
20775,My Lord Eternity (Immortal Rogues  #2),Debbie Raleigh/Alexandra Ivy,eng,256,10/01/2003
20781,Aesop's Fables,Aesop/Ann McGovern,eng,80,11/01/1963
20794,Once A Wolf: How Wildlife Biologists Fought to Bring Back the Gray Wolf,Stephen R. Swinburne/Jim Brandenburg,eng,48,2/26/2001
20800,Conversations with Don DeLillo,Don DeLillo/Thomas DePietro,eng,183,1/13/2005
20807,Inventing America: Jefferson's Declaration of Independence,Garry Wills,eng,432,11/14/2002
20809,Lincoln at Gettysburg: The Words That Remade America,Garry Wills,eng,320,11/14/2006
20810,Venice: Lion City: The Religion of Empire,Garry Wills,eng,416,09/03/2002
20812,Four Weddings and a Funeral,Richard Curtis,eng,128,4/15/1996
20813,Halloween,Richard Curtis,eng,166,09/01/1982
20833,Janet  My Mother and Me: A Memoir of Growing Up with Janet Flanner and Natalia Danesi Murray,William Murray,eng,320,2/17/2000
20848,Catch That Pass!,Matt Christopher,eng,130,09/01/1989
20862,Divide and Conquer (Tom Clancy's Op-Center  #7),Jeff Rovin/Tom Clancy/Steve Pieczenik,eng,372,06/12/2000
20865,Death Match (Tom Clancy's Net Force Explorers  #18),Diane Duane/Tom Clancy/Steve Pieczenik,eng,192,07/01/2003
20867,Line of Control (Tom Clancy's Op-Center  #8),Jeff Rovin/Tom Clancy/Steve Pieczenik,eng,384,06/05/2001
20868,Sea of Fire (Tom Clancy's Op-Center  #10),Jeff Rovin/Tom Clancy/Steve Pieczenik,eng,400,6/24/2003
20869,One is the Loneliest Number (Tom Clancy's Net Force Explorers  #3),Diane Duane/Tom Clancy/Steve Pieczenik,eng,182,04/01/1999
20873,Aliens: Nightmare Asylum,Steve Perry,eng,277,04/01/1993
20876,The Omega Cage (Matador  #4),Steve Perry/Michael Reaves,eng,256,04/01/1988
20879,The 97th Step (Matador  #5),Steve Perry,eng,304,12/01/1989
20891,A Friar's Bloodfeud (Knights Templar  #20),Michael Jecks,eng,500,06/05/2006
20895,Death Ship of Dartmouth (Knights Templar  #21),Michael Jecks,eng,352,06/01/2006
20913,The John Deere Two-Cylinder Tractor Encyclopedia: The Complete Model-by-Model History,Don Macmillan/Wayne G. Broehl Jr.,eng,256,5/15/2007
20928,Phantoms,Rosalind M. Greenberg,eng,270,04/04/1989
20929,Fantasy Gone Wrong,Martin H. Greenberg/Brittiany A. Koren/Brian Stableford/Mickey Zucker Reichert/Fiona Patton/Jim C. Hines/Esther M. Friesner/Donald J. Bingle/Alan Dean Foster/Devon Monk/Phaedra M. Weldon/Christina F. York/Jana Paniccia/Josepha Sherman/Susan Sizemore/Michael Jasper/Janny Wurts/Lisanne Norman,eng,309,09/05/2006
20930,The Ghosts in Baker Street: New Tales of Sherlock Holmes,Martin H. Greenberg/Daniel Stashower,eng,320,01/09/2006
20932,Christmas Bestiary,Martin H. Greenberg/Jack Nimersheim/Jane Yolen/Jack C. Haldeman II/Harry Turtledove/Laura Resnick/Mike Resnick/Karen Haber/Jane Lindskold/Lawrence Schimel/Barry N. Malzberg/Tanya Huff/Michelle Sagara West/Mark Aronson/Stefan R. Dziemianowicz/Jennifer Roberson/Kristine Kathryn Rusch/Elizabeth Ann Scarborough/Barbara Delaplace/Barb Jernigan/Blake Cahoon,eng,315,11/03/1992
20934,Black Cats and Broken Mirrors,John Helfers/Esther M. Friesner/Nina Kiriki Hoffman/Bruce Holland Rogers/Peter Crowther/R. Davis/Charles de Lint/Elizabeth Ann Scarborough/Michelle Sagara West/Nancy Springer/Dean Wesley Smith/Kristine Kathryn Rusch/Josepha Sherman/Jane Lindskold/Genevieve Gorman/Kristin Schwengel/Jean-François Podevin/Zane Stillings/Carol Rondou,eng,320,06/01/1998
20935,Time Twisters,Jean Rabe/Martin H. Greenberg/Stephen Leigh/Gene DeWeese/Joe Masdon/Donald J. Bingle/Skip Williams/Penny Williams/Pierce Askegren/Nancy Virginia Varian/Wes Nicholson/John Helfers/Chris Pierson/Harry Turtledove/Kevin J. Anderson/Robert E. Vardeman/Jackie Cassada/James M. Ward/Jon L. Breen/Linda P. Baker,eng,306,01/02/2007
20941,The Western Canon: The Books and School of the Ages,Harold Bloom,eng,546,09/01/1995
20942,Shakespeare: The Invention of the Human,Harold Bloom,eng,745,09/01/1999
20944,The American Religion,Harold Bloom,en-GB,305,10/01/2006
20949,American Caesar: Douglas MacArthur 1880-1964,William Manchester,eng,811,9/30/1978
20954,Winchester Shotguns,Dennis Adler/R.L. Wilson,eng,372,5/15/2008
20957,Colossians and Philemon: A Critical and Exegetical Commentary (International Critical Commentary),R. McL. Wilson,eng,512,12/07/2005
20962,Maurice Sendak's Seven Little Monsters: What Time is It? - Book #4,Arthur Yorinks/Raymond Jafelice,eng,24,04/05/2004
20971,Meditations for Manifesting: Morning and Evening Meditations to Literally Create Your Heart's Desire,Wayne W. Dyer,eng,1,06/01/1995
20972,There's a Spiritual Solution to Every Problem,Wayne W. Dyer,eng,288,8/21/2001
21004,Michael Smith Elements of Style,Michael S.  Smith/Diane Dorrans Saeks,eng,212,11/22/2005
21010,Spares,Michael Marshall Smith,eng,317,11/02/1998
21012,One of Us,Michael Marshall Smith,eng,368,07/06/1999
21016,The Secret City (Pyrates  #1),Chris Archer,eng,184,02/01/2003
21029,The Theory and Practice of Group Psychotherapy,Irvin D. Yalom/Molyn Leszcz,eng,688,07/06/2005
21031,When Nietzsche Wept,Irvin D. Yalom,eng,310,01/04/2005
21032,Existential Psychotherapy,Irvin D. Yalom,eng,544,12/08/1980
21059,Crown of Stars (Crown of Stars  #7),Kate Elliott,eng,609,01/02/2007
21060,Crown Duel (Crown & Court #1-2),Sherwood Smith,eng,471,06/10/2002
21062,A Rose for the Crown,Anne Easter Smith,eng,650,3/14/2006
21063,The Bloody Crown of Conan (Conan the Cimmerian  #2),Robert E. Howard/Gary Gianni/Patrice Louinet,eng,366,11/23/2004
21070,Rough Crossings: Britain  the Slaves and the American Revolution,Simon Schama,eng,496,4/25/2006
21071,Landscape and Memory,Simon Schama,eng,672,11/05/1996
21073,The Embarrassment of Riches: An Interpretation of Dutch Culture in the Golden Age,Simon Schama,eng,720,12/08/1997
21075,Citizens: A Chronicle of the French Revolution,Simon Schama,en-GB,825,08/05/2004
21089,The Feelings Book: The Care & Keeping of Your Emotions,Lynda Madison/Bonnie Timmons/Norm Bendell,eng,104,09/01/2002
21091,A Smart Girl's Guide to Money: How to Make It  Save It  And Spend It,Nancy Holyoke/Ali Douglass,en-GB,95,03/01/2006
21093,What Would You Do? (American Girl Library),Patti Kelley Criswell/Norm Bendell,eng,63,07/01/2004
21107,The Halloween Activity Book: Creepy  Crawly  Hairy  Scary Things to Do,Mymi Doinet/Benjamin Chaud,eng,32,08/01/2002
21114,The Capricorn Stone,Madeleine Brent,eng,346,05/12/1983
21116,Golden Urchin,Madeleine Brent,en-GB,384,11/12/1987
21119,The Ethics of Ambiguity,Simone de Beauvoir/Bernard Frechtman,eng,162,06/01/2000
21121,She Came to Stay,Simone de Beauvoir,en-GB,416,10/09/1995
21122,The Coming of Age,Simone de Beauvoir/Patrick O'Brian,en-GB,592,6/17/1996
21125,A Transatlantic Love Affair: Letters to Nelson Algren,Simone de Beauvoir/Nelson Algren/Sylvie Le Bon de Beauvoir/Vanessa Kling/Ellen Gordon Reeves,eng,560,09/01/1999
21126,La force de l'âge,Simone de Beauvoir,fre,786,11/14/1986
21143,What Life Was Like When Rome Ruled the World: The Roman Empire  100 BC - AD 200 (What Life Was Like),Time-Life Books,eng,192,5/24/1999
21151,Sudden Fiction International: 60 Short-Short Stories,Robert Shapard/James Thomas,eng,352,10/17/1989
21152,Sudden Fiction: American Short-Short Stories,Robert Shapard/James Thomas,eng,264,12/31/1983
21173,Sarah Bernhardt,Elizabeth Silverthorne/Betty McCollum,eng,136,01/01/2004
21179,The Art of Controversy (The Essays of Arthur Schopenhauer),Thomas Bailey Saunders,eng,76,6/17/2004
21182,The Wisdom of Life,Arthur Schopenhauer/Thomas Bailey Saunders,eng,96,03/08/2004
21187,For All Time (Time Travelers  #4),Caroline B. Cooney,eng,261,07/08/2003
21188,Wanted!,Caroline B. Cooney,eng,230,07/01/1997
21191,The Time Travelers: Volume One,Caroline B. Cooney,eng,420,01/10/2006
21194,The Stranger,Caroline B. Cooney,eng,198,11/01/1993
21199,Every Night Italian: Every Night Italian,Giuliano Hazan/Marcella Hazan/Dana Gallagher,eng,256,01/12/2000
21200,More Classic Italian Cooking,Marcella Hazan,eng,465,07/12/1984
21214,Practice Makes Perfect: Italian Verb Tenses,Paola Nanni-Tate,eng,252,11/23/2005
21220,Effigies (Faye Longchamp  #3),Mary Anna Evans,eng,301,1/15/2007
21223,The Cambridge Companion to Schopenhauer,Christopher Janaway,eng,494,1/20/2000
21230,Stormie: A Story of Forgiveness and Healing,Stormie Omartian,eng,192,09/01/1997
21242,The Orion Mystery: Unlocking the Secrets of the Pyramids,Robert Bauval/Adrian Geoffrey Gilbert,eng,352,8/22/1995
21245,Orion (Orion  #1),Ben Bova,eng,432,12/15/1992
21248,Lake Orion (Images of America: Michigan),James E. Ingram/Lori Grove,eng,128,7/19/2006
21266,Rick Steves' Europe Through the Back Door,Rick Steves,eng,808,09/12/2017
21276,A Dangerous Man (Hank Thompson  #3),Charlie Huston,eng,286,9/19/2006
21277,Already Dead (Joe Pitt  #1),Charlie Huston,eng,268,12/27/2005
21278,Caught Stealing (Hank Thompson  #1),Charlie Huston,eng,240,5/31/2005
21280,Ultimate Annuals  Volume 2,Charlie Huston/Mike Carey/Brian Michael Bendis/Robert Kirkman/Mike Deodato/Ryan Sook/Stuart Immonen/Frazier Irving,eng,160,02/07/2007
21282,Dead I Well May Be (Dead Trilogy #1),Adrian McKinty,eng,384,8/31/2004
21283,The Dead Yard (Michael Forsythe #2),Adrian McKinty,eng,364,12/26/2006
21284,The Lighthouse Land (Lighthouse Trilogy #1),Adrian McKinty,eng,387,10/01/2006
21290,Spider Mountain (Cam Richter  #2),P.T. Deutermann,eng,309,12/26/2006
21294,The Edge of Honor,P.T. Deutermann,eng,626,5/15/1995
21295,The Firefly,P.T. Deutermann,eng,528,11/30/2004
21315,Diary of a Spider,Doreen Cronin/Harry Bliss,eng,40,7/26/2005
21318,The Snow Spider (Snow Spider Trilogy  #1),Jenny Nimmo,eng,146,09/01/2006
21320,Ultimate Spider-Man  Volume 16: Deadpool,Brian Michael Bendis/Mark Bagley,eng,184,9/13/2006
21321,Ultimate Spider-Man  Volume 7,Brian Michael Bendis/Mark Bagley,eng,344,10/04/2006
21322,Fables: 1001 Nights of Snowfall,Bill Willingham/Esao Andrews/John Bolton/Mark Buckingham/James Jean/Derek Kirk Kim/Tara  McPherson/Jill Thompson/Mark Wheatley/Michael Wm. Kaluta/Charles Vess/Brian Bolland,eng,140,10/18/2006
21323,Cold Fire / Hideaway / The Key to Midnight,Dean Koontz/Leigh Nichols,eng,784,8/28/2000
21324,Fables  Vol. 8: Wolves,Bill Willingham/Mark Buckingham/Steve Leialoha/Shawn McManus/Andrew Pepoy,eng,160,12/20/2006
21325,Fables  Vol. 4: March of the Wooden Soldiers,Bill Willingham/Mark Buckingham/Craig Hamilton/Steve Leialoha/P. Craig Russell,eng,231,11/30/2004
21326,Fables  Vol. 1: Legends in Exile,Bill Willingham/Terry Moore/Mike Allred/Lan Medina/Mark Buckingham/Matthew Sturges/Steve Leialoha/Craig Hamilton/Russ Braun/James Jean/Tony Akins/Eric Shanower/Shawn McManus/Jae Lee/Chrissie Zullo/David Petersen,eng,128,12/31/2002
21327,Fables  Vol. 7: Arabian Nights (and Days),Bill Willingham/Mark Buckingham/Steve Leialoha/Jim Fern/Jimmy Palmiotti/Andrew Pepoy,eng,143,07/05/2006
21328,Fables  Vol. 6: Homelands,Bill Willingham/David Hahn/Mark Buckingham/Lan Medina/Steve Leialoha,eng,190,1/27/2006
21329,Fables  Vol. 3: Storybook Love,Bill Willingham/Bryan Talbot/Lan Medina/Mark Buckingham/Linda Medley/Steve Leialoha/James Jean,eng,190,05/01/2004
21330,Fables  Vol. 5: The Mean Seasons,Bill Willingham/Mark Buckingham/Steve Leialoha/Tony Akins/Jimmy Palmiotti,eng,166,4/30/2005
21332,The Choice: A Fable of Free Trade and Protectionism,Russell Roberts/Russ Roberts,eng,132,09/01/2006
21338,Brewer's Dictionary of Phrase and Fable,John Ayto,eng,1326,8/15/2006
21341,Jack of Fables  Vol. 1: The (Nearly) Great Escape,Bill Willingham/Matthew Sturges/Tony Akins/Andrew Pepoy,eng,128,2/28/2007
21342,Math Fables,Greg Tang/Heather Cahoon,eng,40,01/01/1949
21343,The Five Dysfunctions of a Team: A Leadership Fable,Patrick Lencioni,eng,227,04/11/2002
21348,Aesop's Fables,Aesop/Laura Harris/Laura Gibbs,eng,306,04/10/2003
21352,Icebound,David Axton/Dean Koontz/Paul Michael,eng,0,03/06/2007
21353,Odd Thomas (Odd Thomas #1),Dean Koontz/David Baker,eng,11,12/09/2003
21362,Seize the Night (Moonlight Bay  #2),Dean Koontz/Keith Szarabajka,eng,12,12/29/1998
21365,From the Corner of His Eye,Dean Koontz/Stephen Lang,eng,0,12/26/2000
21370,The Good Guy,Dean Koontz/Richard Ferrrone,eng,9,5/29/2007
21402,Pompeii,Robert   Harris/Michael Cumpsty,eng,0,09/05/2006
21425,3rd Degree,James Patterson/Andrew Gross/Carolyn McCormick,eng,7,03/01/2004
21426,2nd Chance (Women's Murder Club #2),James Patterson/Melissa Leo/Jeremy Piven/Andrew Gross,eng,5,2/27/2006
21430,The Big Bad Wolf,James Patterson/Peter J. Fernandez/Denis O'Hare,eng,8,11/01/2003
21437,Pop Goes the Weasel,James Patterson/Roger Rees/Keith David,en-GB,460,11/13/2006
21484,The Winds of War (The Henry Family  #1),Herman Wouk,eng,896,02/05/2002
21489,Hollywood Station (Hollywood Station  #1),Joseph Wambaugh,eng,340,01/03/2007
21491,The Choirboys,Joseph Wambaugh,eng,368,4/18/2002
21493,Fire Lover: A True Story,Joseph Wambaugh,eng,352,4/30/2002
21494,Floaters,Joseph Wambaugh,eng,291,03/03/1997
21495,The New Centurions,Joseph Wambaugh,eng,368,03/01/1987
21498,The Black Marble,Joseph Wambaugh,eng,416,09/02/1998
21505,The Secrets of Harry Bright,Joseph Wambaugh,eng,307,05/07/1987
21508,Lines and Shadows,Joseph Wambaugh,eng,416,11/01/1995
21527,Hollywood Tough (Shane Scully  #3),Stephen J. Cannell/Paul Michael/Michael Prichard,eng,10,01/07/2003
21530,Cold Hit (Shane Scully #5),Stephen J. Cannell/Scott Brick,eng,11,08/01/2005
21534,Trunk Music (Harry Bosch  #5; Harry Bosch Universe  #6),Michael Connelly/Dick Hill,eng,13,11/28/2006
21535,Angels Flight (Harry Bosch  #6),Michael Connelly/Dick Hill,eng,9,7/25/2005
21536,The Black Echo (Harry Bosch  #1; Harry Bosch Universe  #1),Michael Connelly/Dick Hill,eng,12,11/25/2006
21538,The Closers (Harry Bosch  #11; Harry Bosch Universe  #14),Michael Connelly/Len Cariou,eng,12,05/01/2005
21539,Echo Park (Harry Bosch  #12; Harry Bosch Universe  #16),Michael Connelly/Len Cariou,eng,11,10/09/2006
21543,The Poet (Jack McEvoy  #1; Harry Bosch Universe  #5),Michael Connelly/Buck Schirner,eng,15,6/25/2006
21544,The Concrete Blonde (Harry Bosch  #3),Michael Connelly/Dick Hill,eng,12,5/25/2005
21545,The Best American Mystery Stories 2003,Michael Connelly/Otto Penzler,eng,1,11/04/2003
21550,Hundred-Dollar Baby (Spenser  #34),Robert B. Parker/Joe Mantegna,eng,0,10/24/2006
21552,The Spenser Collection: Volume I (Spenser  #27-28),Robert B. Parker/Joe Mantegna,eng,0,5/30/2006
21553,School Days (Spenser  #33),Robert B. Parker/Joe Mantegna,eng,0,9/27/2005
21557,Potshot (Spenser  #28),Robert B. Parker/Joe Mantegna,eng,0,04/01/2003
21581,Chance (Spenser  #23),Robert B. Parker/Burt Reynolds,eng,4,04/01/1996
21608,The Accidental Time Machine,Joe Haldeman,eng,278,08/07/2007
21609,A Separate War and Other Stories,Joe Haldeman/Connie Willis,eng,270,08/01/2006
21611,The Forever War (The Forever War  #1),Joe Haldeman,eng,278,09/02/2003
21613,Worlds Enough and Time (Worlds #3),Joe Haldeman,eng,332,05/01/1992
21615,The Coming,Joe Haldeman,eng,278,11/01/2001
21618,Forever Peace (The Forever War  #2),Joe Haldeman,eng,351,10/01/1998
21621,Dealing in Futures,Joe Haldeman,eng,352,11/01/1993
21624,Study War No More: A Selection of Alternatives,Joe Haldeman/William Nabors/Harry Harrison/Damon Knight/Harlan Ellison/Ben Bova/Poul Anderson/Isaac Asimov/Mack Reynolds/Alec Effinger,eng,323,10/01/1978
21626,Not of Woman Born,Constance Ash/Nina Kiriki Hoffman/Patricia A. McKillip/Walter Jon Williams/Debra Doyle/James D. Macdonald/Kara Dalkey/Michael Armstrong/Richard Parks/Sage Walker/Susan Palwick/William F. Wu/Jack McDevitt/Janni Lee Simner/Robert Silverberg,eng,288,03/01/1999
21629,Worlds Apart (Worlds 2),Joe Haldeman,eng,227,6/28/1992
21638,Train_man  Volume 3 (Train_man),Hidenori Hara/Hitori Nakano,eng,200,2/13/2007
21665,The Best American Mystery Stories 2004,Nelson DeMille/Otto Penzler,eng,0,10/14/2004
21671,Mystic River,Dennis Lehane,eng,416,02/01/2001
21673,Mystic River,Dennis Lehane,eng,401,03/05/2001
21682,Coronado: Stories,Dennis Lehane,eng,240,08/08/2006
21683,Prayers for Rain (Kenzie & Gennaro  #5),Dennis Lehane,eng,375,05/02/2000
21685,A Drink Before the War (Kenzie & Gennaro  #1),Dennis Lehane,eng,282,9/15/2003
21686,Shutter Island,Dennis Lehane,eng,369,4/27/2004
21703,The Best American Mystery Stories 2002,James Ellroy/Otto Penzler/John Biguenet/Michael Connelly/Thomas H. Cook/Sean Doolittle/Brendan DuBois/David Edgerley Gates/Joe Gores/James Grady/Clark Howard/Stuart M. Kaminsky/Joe R. Lansdale/Michael Malone/Annette Meyers/Joyce Carol Oates/Robert B. Parker/F.X. Toole/Daniel Waterman/Scott Wolven/Fred Melton,eng,1,10/15/2002
21704,The Black Dahlia (L.A. Quartet  #1),James Ellroy,eng,348,8/16/2006
21705,The Black Dahlia Files: The Mob  the Mogul  and the Murder That Transfixed Los Angeles,Donald H. Wolfe,eng,448,09/05/2006
21710,Corroborating Evidence: The Black Dahlia Murder,William T. Rasmussen,eng,234,10/30/2005
21712,Childhood Shadows: The Hidden Story of the Black Dahlia Murder,Mary  Pacios,eng,292,12/19/1999
21717,Triptych (Will Trent  #1),Karin Slaughter,eng,393,8/15/2006
21718,Blindsighted (Grant County  #1),Karin Slaughter,eng,418,10/01/2002
21719,Kisscut (Grant County  #2),Karin Slaughter,eng,436,9/30/2003
21720,Beyond Reach (Grant County  #6),Karin Slaughter,eng,404,7/31/2007
21721,A Faint Cold Fear (Grant County  #3),Karin Slaughter,eng,422,7/27/2004
21722,Faithless (Grant County  #5),Karin Slaughter,eng,549,7/25/2006
21723,Like A Charm,Karin Slaughter/Peter Robinson/John Connolly/Denise Mina/Mark Billingham,eng,384,5/26/2015
21725,Like a Charm,Karin Slaughter/Denise Mina/John Harvey/Kelley Armstrong/John Connolly/Emma Donoghue/Jane Haddam/Laura Lippman/Peter Robinson/Fidelis Morgan/Peter Moore Smith/Lynda La Plante/Jerrilyn Farmer/Lee Child/Mark Billingham,eng,384,06/03/2004
21735,The Enemy (Jack Reacher  #8),Lee Child/Dick Hill,eng,14,05/11/2004
21739,The Visitor (Jack Reacher  #4),Lee Child/Hayward Morse/Garrick Hagon,eng,15,10/01/2004
21742,Tripwire (Jack Reacher  #3),Lee Child/Dick Hill,eng,3,07/08/1999
21743,Killing Floor (Jack Reacher  #1),Lee Child/Dick Hill,eng,3,04/10/2004
21745,Without Fail (Jack Reacher  #6),Lee Child/Dick Hill,eng,14,5/17/2002
21746,The Enemy (Jack Reacher  #8),Lee Child/Dick Hill,eng,14,05/11/2004
21747,One Shot (Jack Reacher  #9),Lee Child/Dick Hill,eng,12,6/14/2005
21749,Bad Luck and Trouble (Jack Reacher  #11),Lee Child,eng,13,5/15/2007
21751,The Enemy (Jack Reacher  #8),Lee Child,eng,6,4/28/2007
21752,The Visitor (Jack Reacher  #4),Lee Child/Hayward Morse,eng,14,05/01/2002
21753,Echo Burning (Jack Reacher  #5),Lee Child,eng,5,2/28/2007
21756,Tripwire (Jack Reacher  #3),Lee Child/Dick Hill,eng,14,11/25/2004
21758,The Enemy (Jack Reacher  #8),Lee Child/Dick Hill,eng,14,06/10/2004
21759,Tripwire (Jack Reacher  #3),Lee Child/Dick Hill,eng,14,11/25/2004
21763,Tripwire (Jack Reacher  #3),Lee Child/Dick Hill,eng,14,11/25/2004
21764,The Enemy (Jack Reacher  #8),Lee Child/Dick Hill,eng,14,06/10/2004
21765,Blood on the Moon: The Assassination of Abraham Lincoln,Edward Steers Jr.,eng,360,10/01/2005
21766,The Blood of the Moon: Understanding the Historic Struggle Between Islam and Western Civilization,George Grant,eng,224,12/16/2001
21767,Blood on the Moon (Lloyd Hopkins  #1),James Ellroy,eng,272,05/10/2005
21768,Blood Moon Over Bengal,Morag McKendrick Pippin,eng,337,10/01/2004
21773,Blood Moon Over Britain,Morag McKendrick Pippin,eng,323,12/01/2005
21776,The Silent Gondoliers,William Goldman,eng,128,01/02/2001
21779,The Season: A Candid Look at Broadway,William Goldman,eng,448,07/01/2004
